panel,series,r,r_to,value,status
a,C-S003,0.3255,,45.70114437436626,energy_limited
a,C-S003,0.326,,45.570155530996416,energy_limited
a,C-S003,0.3265,,45.43866473722264,energy_limited
a,C-S003,0.327,,45.30666861545452,energy_limited
a,C-S003,0.3275,,45.17416375125922,energy_limited
a,C-S003,0.328,,45.04114669276053,energy_limited
a,C-S003,0.3285,,44.90761395002445,energy_limited
a,C-S003,0.329,,44.77356199443112,energy_limited
a,C-S003,0.3295,,44.63898725803247,energy_limited
a,C-S003,0.33,,44.50388613289555,energy_limited
a,C-S003,0.3305,,44.368254970430534,energy_limited
a,C-S003,0.331,,44.23209008070336,energy_limited
a,C-S003,0.3315,,44.09538773173273,energy_limited
a,C-S003,0.332,,43.95814414877066,energy_limited
a,C-S003,0.3325,,43.82035551356595,energy_limited
a,C-S003,0.333,,43.68201796361071,energy_limited
a,C-S003,0.3335,,43.54312759136874,energy_limited
a,C-S003,0.334,,43.403680443485854,energy_limited
a,C-S003,0.3345,,43.26367251998093,energy_limited
a,C-S003,0.335,,43.12309977341756,energy_limited
a,C-S003,0.3355,,42.981958108055814,energy_limited
a,C-S003,0.336,,42.84024337898308,energy_limited
a,C-S003,0.3365,,42.69795139122344,energy_limited
a,C-S003,0.337,,42.55507789882521,energy_limited
a,C-S003,0.3375,,42.41161860392575,energy_limited
a,C-S003,0.338,,42.26756915579283,energy_limited
a,C-S003,0.3385,,42.122925149841585,energy_limited
a,C-S003,0.339,,41.97768212662684,energy_limited
a,C-S003,0.3395,,41.83183557080949,energy_limited
a,C-S003,0.34,,41.685380910096505,energy_limited
a,C-S003,0.3405,,41.53831351415303,energy_limited
a,C-S003,0.341,,41.39062869348662,energy_limited
a,C-S003,0.3415,,41.242321698301886,energy_limited
a,C-S003,0.342,,41.093387717325164,energy_limited
a,C-S003,0.3425,,40.94382187659747,energy_limited
a,C-S003,0.343,,40.793619238235515,energy_limited
a,C-S003,0.3435,,40.64277479915902,energy_limited
a,C-S003,0.344,,40.49128348978397,energy_limited
a,C-S003,0.3445,,40.339140172679286,energy_limited
a,C-S003,0.345,,40.18633964118724,energy_limited
a,C-S003,0.3455,,40.03287661800528,energy_limited
a,C-S003,0.346,,39.8787457537283,energy_limited
a,C-S003,0.3465,,39.72394162534989,energy_limited
a,C-S003,0.347,,39.568458734721084,energy_limited
a,C-S003,0.3475,,39.41229150696505,energy_limited
a,C-S003,0.348,,39.25543428884641,energy_limited
a,C-S003,0.3485,,39.09788134709321,energy_limited
a,C-S003,0.349,,38.93962686666976,energy_limited
a,C-S003,0.3495,,38.78066494899898,energy_limited
a,C-S003,0.35,,38.62098961013173,energy_limited
a,C-S003,0.3505,,38.46059477886226,energy_limited
a,C-S003,0.351,,38.29947429478586,energy_limited
a,C-S003,0.3515,,38.13762190629862,energy_limited
a,C-S003,0.352,,37.975031268535695,energy_limited
a,C-S003,0.3525,,37.8116959412463,energy_limited
a,C-S003,0.353,,37.64760938660262,energy_limited
a,C-S003,0.3535,,37.48276496694021,energy_limited
a,C-S003,0.354,,37.31715594242763,energy_limited
a,C-S003,0.3545,,37.150775468661706,energy_limited
a,C-S003,0.355,,36.983616594185825,energy_limited
a,C-S003,0.3555,,36.8156722579283,energy_limited
a,C-S003,0.356,,36.64693528655734,energy_limited
a,C-S003,0.3565,,36.47739839174948,energy_limited
a,C-S003,0.357,,36.307054167367276,energy_limited
a,C-S003,0.3575,,36.13589508654315,energy_limited
a,C-S003,0.358,,35.96391349866514,energy_limited
a,C-S003,0.3585,,35.79110162626088,energy_limited
a,C-S003,0.359,,35.61745156177398,energy_limited
a,C-S003,0.3595,,35.442955264230314,energy_limited
a,C-S003,0.36,,35.26760455578766,energy_limited
a,C-S003,0.3605,,35.09139111816478,energy_limited
a,C-S003,0.361,,34.91430648894356,energy_limited
a,C-S003,0.3615,,34.73634205773938,energy_limited
a,C-S003,0.362,,34.55748906223359,energy_limited
a,C-S003,0.3625,,34.377738584061674,energy_limited
a,C-S003,0.363,,34.19708154455035,energy_limited
a,C-S003,0.3635,,34.015508700297126,energy_limited
a,C-S003,0.364,,33.833010638584575,energy_limited
a,C-S003,0.3645,,33.649577772621974,energy_limited
a,C-S003,0.365,,33.465200336605285,energy_limited
a,C-S003,0.3655,,33.279868380587644,energy_limited
a,C-S003,0.366,,33.093571765151,energy_limited
a,C-S003,0.3665,,32.90630015586902,energy_limited
a,C-S003,0.367,,32.71804301755062,energy_limited
a,C-S003,0.3675,,32.528789608254336,energy_limited
a,C-S003,0.368,,32.338528973060555,energy_limited
a,C-S003,0.3685,,32.147249937591155,energy_limited
a,C-S003,0.369,,31.95494110126116,energy_limited
a,C-S003,0.3695,,31.761590830251155,energy_limited
a,C-S003,0.37,,31.56718725018401,energy_limited
a,C-S003,0.3705,,31.371718238491486,energy_limited
a,C-S003,0.371,,31.17517141645287,energy_limited
a,C-S003,0.3715,,30.977534140889645,energy_limited
a,C-S003,0.372,,30.77879349549582,energy_limited
a,C-S003,0.3725,,30.578936281785577,energy_limited
a,C-S003,0.373,,30.377949009634833,energy_limited
a,C-S003,0.3735,,30.175817887396043,energy_limited
a,C-S003,0.374,,29.97252881156059,energy_limited
a,C-S003,0.3745,,29.768067355943533,energy_limited
a,C-S003,0.375,,29.562418760361997,energy_limited
a,C-S003,0.3755,,29.355567918778767,energy_limited
a,C-S003,0.376,,29.147499366878268,energy_limited
a,C-S003,0.3765,,28.93819726904139,energy_limited
a,C-S003,0.377,,28.72764540468191,energy_limited
a,C-S003,0.3775,,28.515827153906304,energy_limited
a,C-S003,0.378,,28.30272548245359,energy_limited
a,C-S003,0.3785,,28.08832292587098,energy_limited
a,C-S003,0.379,,27.872601572875475,energy_limited
a,C-S003,0.3795,,27.655543047849644,energy_limited
a,C-S003,0.38,,27.43712849241461,energy_limited
a,C-S003,0.3805,,27.217338546019352,energy_limited
a,C-S003,0.381,,26.996153325479607,energy_limited
a,C-S003,0.3815,,26.773552403395957,energy_limited
a,C-S003,0.382,,26.549514785373304,energy_limited
a,C-S003,0.3825,,26.324018885958335,energy_limited
a,C-S003,0.383,,26.09704250320385,energy_limited
a,C-S003,0.3835,,25.868562791761956,energy_limited
a,C-S003,0.384,,25.638556234399108,energy_limited
a,C-S003,0.3845,,25.406998611816675,energy_limited
a,C-S003,0.385,,25.17386497064929,energy_limited
a,C-S003,0.3855,,24.939129589504386,energy_limited
a,C-S003,0.386,,24.702765942890814,energy_limited
a,C-S003,0.3865,,24.464746662872262,energy_limited
a,C-S003,0.387,,24.225043498263776,energy_limited
a,C-S003,0.3875,,23.983627271175397,energy_limited
a,C-S003,0.388,,23.740467830683738,energy_limited
a,C-S003,0.3885,,23.49553400339451,energy_limited
a,C-S003,0.389,,23.248793540631556,energy_limited
a,C-S003,0.3895,,23.000213061964292,energy_limited
a,C-S003,0.39,,22.749757994753054,energy_limited
a,C-S003,0.3905,,22.49739250935936,energy_limited
a,C-S003,0.391,,22.243079449628155,energy_limited
a,C-S003,0.3915,,21.98678025820937,energy_limited
a,C-S003,0.392,,21.72845489623497,energy_limited
a,C-S003,0.3925,,21.468061756813796,energy_limited
a,C-S003,0.393,,21.205557571744624,energy_limited
a,C-S003,0.3935,,20.940897310776826,energy_limited
a,C-S003,0.394,,20.674034072668025,energy_limited
a,C-S003,0.3945,,20.404918967196284,energy_limited
a,C-S003,0.395,,20.133500987177353,energy_limited
a,C-S003,0.3955,,19.859726869420527,energy_limited
a,C-S003,0.396,,19.583540943413517,energy_limited
a,C-S003,0.3965,,19.304884966370185,energy_limited
a,C-S003,0.397,,19.023697943085327,energy_limited
a,C-S003,0.3975,,18.739915928829976,energy_limited
a,C-S003,0.398,,18.453471813265452,energy_limited
a,C-S003,0.3985,,18.164295083064605,energy_limited
a,C-S003,0.399,,17.872311560582034,energy_limited
a,C-S003,0.3995,,17.57744311551341,energy_limited
a,C-S003,0.4,,17.27960734600506,energy_limited
a,C-S004,0.2,,63.69825094910992,energy_limited
a,C-S004,0.2005,,63.62813344289471,energy_limited
a,C-S004,0.201,,63.55783686628492,energy_limited
a,C-S004,0.2015,,63.487360492131465,energy_limited
a,C-S004,0.202,,63.41670358903865,energy_limited
a,C-S004,0.2025,,63.34586542133031,energy_limited
a,C-S004,0.203,,63.27484524901584,energy_limited
a,C-S004,0.2035,,63.20364232775546,energy_limited
a,C-S004,0.204,,63.13225590882541,energy_limited
a,C-S004,0.2045,,63.06068523908269,energy_limited
a,C-S004,0.205,,62.988929560929535,energy_limited
a,C-S004,0.2055,,62.916988112277224,energy_limited
a,C-S004,0.206,,62.8448601265099,energy_limited
a,C-S004,0.2065,,62.7725448324476,energy_limited
a,C-S004,0.207,,62.70004145430935,energy_limited
a,C-S004,0.2075,,62.62734921167537,energy_limited
a,C-S004,0.208,,62.55446731944927,energy_limited
a,C-S004,0.2085,,62.48139498781957,energy_limited
a,C-S004,0.209,,62.40813142222112,energy_limited
a,C-S004,0.2095,,62.334675823295605,energy_limited
a,C-S004,0.21,,62.26102738685221,energy_limited
a,C-S004,0.2105,,62.18718530382741,energy_limited
a,C-S004,0.211,,62.11314876024452,energy_limited
a,C-S004,0.2115,,62.03891693717275,energy_limited
a,C-S004,0.212,,61.96448901068588,energy_limited
a,C-S004,0.2125,,61.88986415182033,energy_limited
a,C-S004,0.213,,61.81504152653302,energy_limited
a,C-S004,0.2135,,61.74002029565845,energy_limited
a,C-S004,0.214,,61.664799614865544,energy_limited
a,C-S004,0.2145,,61.58937863461388,energy_limited
a,C-S004,0.215,,61.51375650010962,energy_limited
a,C-S004,0.2155,,61.437932351260706,energy_limited
a,C-S004,0.216,,61.36190532263159,energy_limited
a,C-S004,0.2165,,61.28567454339768,energy_limited
a,C-S004,0.217,,61.209239137299114,energy_limited
a,C-S004,0.2175,,61.13259822259386,energy_limited
a,C-S004,0.218,,61.05575091201064,energy_limited
a,C-S004,0.2185,,60.97869631270087,energy_limited
a,C-S004,0.219,,60.901433526190665,energy_limited
a,C-S004,0.2195,,60.82396164833153,energy_limited
a,C-S004,0.22,,60.74627976925119,energy_limited
a,C-S004,0.2205,,60.668386973303335,energy_limited
a,C-S004,0.221,,60.59028233901727,energy_limited
a,C-S004,0.2215,,60.511964939046344,energy_limited
a,C-S004,0.222,,60.43343384011648,energy_limited
a,C-S004,0.2225,,60.35468810297356,energy_limited
a,C-S004,0.223,,60.27572678233053,energy_limited
a,C-S004,0.2235,,60.19654892681372,energy_limited
a,C-S004,0.224,,60.117153578908564,energy_limited
a,C-S004,0.2245,,60.03753977490464,energy_limited
a,C-S004,0.225,,59.95770654484029,energy_limited
a,C-S004,0.2255,,59.87765291244621,energy_limited
a,C-S004,0.226,,59.79737789508864,energy_limited
a,C-S004,0.2265,,59.716880503711764,energy_limited
a,C-S004,0.227,,59.63615974277956,energy_limited
a,C-S004,0.2275,,59.55521461021674,energy_limited
a,C-S004,0.228,,59.474044097349044,energy_limited
a,C-S004,0.2285,,59.39264718884298,energy_limited
a,C-S004,0.229,,59.311022862644656,energy_limited
a,C-S004,0.2295,,59.22917008991777,energy_limited
a,C-S004,0.23,,59.14708783498128,energy_limited
a,C-S004,0.2305,,59.06477505524571,energy_limited
a,C-S004,0.231,,58.982230701149184,energy_limited
a,C-S004,0.2315,,58.89945371609239,energy_limited
a,C-S004,0.232,,58.816443036372775,energy_limited
a,C-S004,0.2325,,58.733197591118106,energy_limited
a,C-S004,0.233,,58.64971630221894,energy_limited
a,C-S004,0.2335,,58.56599808426032,energy_limited
a,C-S004,0.234,,58.48204184445289,energy_limited
a,C-S004,0.2345,,58.397846482562684,energy_limited
a,C-S004,0.235,,58.31341089084039,energy_limited
a,C-S004,0.2355,,58.2287339539496,energy_limited
a,C-S004,0.236,,58.14381454889407,energy_limited
a,C-S004,0.2365,,58.05865154494422,energy_limited
a,C-S004,0.237,,57.97324380356245,energy_limited
a,C-S004,0.2375,,57.887590178327876,energy_limited
a,C-S004,0.238,,57.801689514859675,energy_limited
a,C-S004,0.2385,,57.71554065073968,energy_limited
a,C-S004,0.239,,57.62914241543395,energy_limited
a,C-S004,0.2395,,57.54249363021332,energy_limited
a,C-S004,0.24,,57.455593108072826,energy_limited
a,C-S004,0.2405,,57.36843965365019,energy_limited
a,C-S004,0.241,,57.28103206314308,energy_limited
a,C-S004,0.2415,,57.193369124225576,energy_limited
a,C-S004,0.242,,57.10544961596313,energy_limited
a,C-S004,0.2425,,57.017272308726724,energy_limited
a,C-S004,0.243,,56.92883596410561,energy_limited
a,C-S004,0.2435,,56.84013933481931,energy_limited
a,C-S004,0.244,,56.75118116462788,energy_limited
a,C-S004,0.2445,,56.66196018824138,energy_limited
a,C-S004,0.245,,56.57247513122789,energy_limited
a,C-S004,0.2455,,56.48272470992053,energy_limited
a,C-S004,0.246,,56.392707631322864,energy_limited
a,C-S004,0.2465,,56.30242259301338,energy_limited
a,C-S004,0.247,,56.2118682830483,energy_limited
a,C-S004,0.2475,,56.12104337986334,energy_limited
a,C-S004,0.248,,56.02994655217408,energy_limited
a,C-S004,0.2485,,55.93857645887467,energy_limited
a,C-S004,0.249,,55.846931748935454,energy_limited
a,C-S004,0.2495,,55.75501106129913,energy_limited
a,C-S004,0.25,,55.662813024775204,energy_limited
a,C-S004,0.2505,,55.5703362579332,energy_limited
a,C-S004,0.251,,55.47757936899423,energy_limited
a,C-S004,0.2515,,55.38454095572118,energy_limited
a,C-S004,0.252,,55.29121960530719,energy_limited
a,C-S004,0.2525,,55.19761389426249,energy_limited
a,C-S004,0.253,,55.10372238829977,energy_limited
a,C-S004,0.2535,,55.009543642217935,energy_limited
a,C-S004,0.254,,54.91507619978395,energy_limited
a,C-S004,0.2545,,54.82031859361306,energy_limited
a,C-S004,0.255,,54.725269345047415,energy_limited
a,C-S004,0.2555,,54.62992696403286,energy_limited
a,C-S004,0.256,,54.53428994899366,energy_limited
a,C-S004,0.2565,,54.438356786705796,energy_limited
a,C-S004,0.257,,54.34212595216799,energy_limited
a,C-S004,0.2575,,54.2455959084712,energy_limited
a,C-S004,0.258,,54.14876510666581,energy_limited
a,C-S004,0.2585,,54.05163198562706,energy_limited
a,C-S004,0.259,,53.954194971918334,energy_limited
a,C-S004,0.2595,,53.85645247965253,energy_limited
a,C-S004,0.26,,53.75840291035118,energy_limited
a,C-S004,0.2605,,53.660044652801425,energy_limited
a,C-S004,0.261,,53.56137608291092,energy_limited
a,C-S004,0.2615,,53.462395563560555,energy_limited
a,C-S004,0.262,,53.3631014444546,energy_limited
a,C-S004,0.2625,,53.263492061968904,energy_limited
a,C-S004,0.263,,53.16356573899647,energy_limited
a,C-S004,0.2635,,53.06332078479086,energy_limited
a,C-S004,0.264,,52.96275549480693,energy_limited
a,C-S004,0.2645,,52.861868150539095,energy_limited
a,C-S004,0.265,,52.76065701935718,energy_limited
a,C-S004,0.2655,,52.65912035433962,energy_limited
a,C-S004,0.266,,52.55725639410387,energy_limited
a,C-S004,0.2665,,52.455063362634206,energy_limited
a,C-S004,0.267,,52.35253946910681,energy_limited
a,C-S004,0.2675,,52.24968290771205,energy_limited
a,C-S004,0.268,,52.14649185747364,energy_limited
a,C-S004,0.2685,,52.04296448206516,energy_limited
a,C-S004,0.269,,51.939098929623356,energy_limited
a,C-S004,0.2695,,51.8348933325587,energy_limited
a,C-S004,0.27,,51.73034580736231,energy_limited
a,C-S004,0.2705,,51.62545445441012,energy_limited
a,C-S004,0.271,,51.52021735776362,energy_limited
a,C-S004,0.2715,,51.414632584967414,energy_limited
a,C-S004,0.272,,51.308698186843074,energy_limited
a,C-S004,0.2725,,51.202412197279784,energy_limited
a,C-S004,0.273,,51.095772633021376,energy_limited
a,C-S004,0.2735,,50.988777493449824,energy_limited
a,C-S004,0.274,,50.88142476036488,energy_limited
a,C-S004,0.2745,,50.77371239775995,energy_limited
a,C-S004,0.275,,50.66563835159428,energy_limited
a,C-S004,0.2755,,50.55720054956111,energy_limited
a,C-S004,0.276,,50.44839690085168,energy_limited
a,C-S004,0.2765,,50.339225295915256,energy_limited
a,C-S004,0.277,,50.229683606214905,energy_limited
a,C-S004,0.2775,,50.11976968397909,energy_limited
a,C-S004,0.278,,50.0094813619485,energy_limited
a,C-S004,0.2785,,49.89881645311881,energy_limited
a,C-S004,0.279,,49.787772750478524,energy_limited
a,C-S004,0.2795,,49.6763480267424,energy_limited
a,C-S004,0.28,,49.564540034079805,energy_limited
a,C-S004,0.2805,,49.45234650383816,energy_limited
a,C-S004,0.281,,49.33976514626151,energy_limited
a,C-S004,0.2815,,49.22679365020404,energy_limited
a,C-S004,0.282,,49.11342968283778,energy_limited
a,C-S004,0.2825,,48.99967088935555,energy_limited
a,C-S004,0.283,,48.885514892668,energy_limited
a,C-S004,0.2835,,48.77095929309515,energy_limited
a,C-S004,0.284,,48.65600166805209,energy_limited
a,C-S004,0.2845,,48.540639571728754,energy_limited
a,C-S004,0.285,,48.424870534763585,energy_limited
a,C-S004,0.2855,,48.30869206391113,energy_limited
a,C-S004,0.286,,48.19210164170324,energy_limited
a,C-S004,0.2865,,48.07509672610347,energy_limited
a,C-S004,0.287,,47.957674750155334,energy_limited
a,C-S004,0.2875,,47.83983312162312,energy_limited
a,C-S004,0.288,,47.721569222626336,energy_limited
a,C-S004,0.2885,,47.60288040926634,energy_limited
a,C-S004,0.289,,47.483764011246066,energy_limited
a,C-S004,0.2895,,47.36421733148201,energy_limited
a,C-S004,0.29,,47.24423764570864,energy_limited
a,C-S004,0.2905,,47.12382220207458,energy_limited
a,C-S004,0.291,,47.00296822073099,energy_limited
a,C-S004,0.2915,,46.88167289341133,energy_limited
a,C-S004,0.292,,46.75993338300299,energy_limited
a,C-S004,0.2925,,46.63774682310958,energy_limited
a,C-S004,0.293,,46.51511031760464,energy_limited
a,C-S004,0.2935,,46.39202094017598,energy_limited
a,C-S004,0.294,,46.26847573386065,energy_limited
a,C-S004,0.2945,,46.144471710569896,energy_limited
a,C-S004,0.295,,46.020005850604505,energy_limited
a,C-S004,0.2955,,45.895075102159595,energy_limited
a,C-S004,0.296,,45.76967638081922,energy_limited
a,C-S004,0.2965,,45.643806569039754,energy_limited
a,C-S004,0.297,,45.51746251562243,energy_limited
a,C-S004,0.2975,,45.390641035174454,energy_limited
a,C-S004,0.298,,45.263338907558584,energy_limited
a,C-S004,0.2985,,45.13555287733019,energy_limited
a,C-S004,0.299,,45.007279653162335,energy_limited
a,C-S004,0.2995,,44.878515907258105,energy_limited
a,C-S004,0.3,,44.74925827474986,energy_limited
a,C-S004,0.3005,,44.619503353084866,energy_limited
a,C-S004,0.301,,44.489247701397304,energy_limited
a,C-S004,0.3015,,44.35848783986608,energy_limited
a,C-S004,0.302,,44.22722024905796,energy_limited
a,C-S004,0.3025,,44.09544136925561,energy_limited
a,C-S004,0.303,,43.963147599770224,energy_limited
a,C-S004,0.3035,,43.83033529823826,energy_limited
a,C-S004,0.304,,43.69700077990192,energy_limited
a,C-S004,0.3045,,43.56314031687232,energy_limited
a,C-S004,0.305,,43.42875013737575,energy_limited
a,C-S004,0.3055,,43.29382642498182,energy_limited
a,C-S004,0.306,,43.15836531781337,energy_limited
a,C-S004,0.3065,,43.02236290773707,energy_limited
a,C-S004,0.307,,42.885815239534736,energy_limited
a,C-S004,0.3075,,42.74871831005437,energy_limited
a,C-S004,0.308,,42.61106806734067,energy_limited
a,C-S004,0.3085,,42.4728604097437,energy_limited
a,C-S004,0.309,,42.33409118500577,energy_limited
a,C-S004,0.3095,,42.19475618932546,energy_limited
a,C-S004,0.31,,42.05485116639837,energy_limited
a,C-S004,0.3105,,41.91437180643316,energy_limited
a,C-S004,0.311,,41.773313745143,energy_limited
a,C-S004,0.3115,,41.63167256271102,energy_limited
a,C-S004,0.312,,41.48944378272933,energy_limited
a,C-S004,0.3125,,41.3466228711102,energy_limited
a,C-S004,0.313,,41.203205234969,energy_limited
a,C-S004,0.3135,,41.05918622147782,energy_limited
a,C-S004,0.314,,40.914561116688944,energy_limited
a,C-S004,0.3145,,40.76932514432645,energy_limited
a,C-S004,0.315,,40.623473464545995,energy_limited
a,C-S004,0.3155,,40.47700117266079,energy_limited
a,C-S004,0.316,,40.32990329783326,energy_limited
a,C-S004,0.3165,,40.1821748017304,energy_limited
a,C-S004,0.317,,40.03381057714264,energy_limited
a,C-S004,0.3175,,39.88480544656394,energy_limited
a,C-S004,0.318,,39.73515416073269,energy_limited
a,C-S004,0.3185,,39.58485139713101,energy_limited
a,C-S004,0.319,,39.433891758441824,energy_limited
a,C-S004,0.3195,,39.28226977096191,energy_limited
a,C-S004,0.32,,39.12997988296936,energy_limited
a,C-S004,0.3205,,38.97701646304341,energy_limited
a,C-S004,0.321,,38.82337379833581,energy_limited
a,C-S004,0.3215,,38.66904609279077,energy_limited
a,C-S004,0.322,,38.51402746531296,energy_limited
a,C-S004,0.3225,,38.3583119478801,energy_limited
a,C-S004,0.323,,38.20189348359927,energy_limited
a,C-S004,0.3235,,38.04476592470441,energy_limited
a,C-S004,0.324,,37.886923030492554,energy_limited
a,C-S004,0.3245,,37.7283584651966,energy_limited
a,C-S004,0.325,,37.5690657957923,energy_limited
a,C-S004,0.3255,,37.40903848973669,energy_limited
a,C-S004,0.326,,37.24826991263561,energy_limited
a,C-S004,0.3265,,37.08675332583674,energy_limited
a,C-S004,0.327,,36.924481883946264,energy_limited
a,C-S004,0.3275,,36.76144863226503,energy_limited
a,C-S004,0.328,,36.59764650414198,energy_limited
a,C-S004,0.3285,,36.433068318240274,energy_limited
a,C-S004,0.329,,36.267706775713634,energy_limited
a,C-S004,0.3295,,36.101554457288536,energy_limited
a,C-S004,0.33,,35.934603820248604,energy_limited
a,C-S004,0.3305,,35.76684719531661,energy_limited
a,C-S004,0.331,,35.59827678343045,energy_limited
a,C-S004,0.3315,,35.42888465240796,energy_limited
a,C-S004,0.332,,35.25866273349598,energy_limited
a,C-S004,0.3325,,35.08760281779862,energy_limited
a,C-S004,0.333,,34.915696552579284,energy_limited
a,C-S004,0.3335,,34.74293543743105,energy_limited
a,C-S004,0.334,,34.56931082030957,energy_limited
a,C-S004,0.3345,,34.39481389342164,energy_limited
a,C-S004,0.335,,34.219435688963635,energy_limited
a,C-S004,0.3355,,34.04316707470274,energy_limited
a,C-S004,0.336,,33.86599874939345,energy_limited
a,C-S004,0.3365,,33.687921238021325,energy_limited
a,C-S004,0.337,,33.508924886866886,energy_limited
a,C-S004,0.3375,,33.32899985837997,energy_limited
a,C-S004,0.338,,33.148136125856276,energy_limited
a,C-S004,0.3385,,32.96632346790543,energy_limited
a,C-S004,0.339,,32.783551462701794,energy_limited
a,C-S004,0.3395,,32.59980948200591,energy_limited
a,C-S004,0.34,,32.41508668494624,energy_limited
a,C-S004,0.3405,,32.229372011547746,energy_limited
a,C-S004,0.341,,32.042654175996034,energy_limited
a,C-S004,0.3415,,31.85492165962199,energy_limited
a,C-S004,0.342,,31.66616270359378,energy_limited
a,C-S004,0.3425,,31.47636530129895,energy_limited
a,C-S004,0.343,,31.285517190402487,energy_limited
a,C-S004,0.3435,,31.093605844561427,energy_limited
a,C-S004,0.344,,30.900618464778965,energy_limited
a,C-S004,0.3445,,30.706541970376904,energy_limited
a,C-S004,0.345,,30.5113629895669,energy_limited
a,C-S004,0.3455,,30.315067849596446,energy_limited
a,C-S004,0.346,,30.117642566446946,energy_limited
a,C-S004,0.3465,,29.91907283405768,energy_limited
a,C-S004,0.347,,29.719344013047802,energy_limited
a,C-S004,0.3475,,29.518441118907965,energy_limited
a,C-S004,0.348,,29.316348809629773,energy_limited
a,C-S004,0.3485,,29.113051372739495,energy_limited
a,C-S004,0.349,,28.908532711699674,energy_limited
a,C-S004,0.3495,,28.702776331640873,energy_limited
a,C-S004,0.35,,28.49576532438107,energy_limited
a,C-S004,0.3505,,28.287482352689146,energy_limited
a,C-S004,0.351,,28.0779096337431,energy_limited
a,C-S004,0.3515,,27.867028921732892,energy_limited
a,C-S004,0.352,,27.654821489551345,energy_limited
a,C-S004,0.3525,,27.441268109513494,energy_limited
a,C-S004,0.353,,27.22634903303923,energy_limited
a,C-S004,0.3535,,27.010043969229876,energy_limited
a,C-S004,0.354,,26.79233206226237,energy_limited
a,C-S004,0.3545,,26.573191867520283,energy_limited
a,C-S004,0.355,,26.352601326371033,energy_limited
a,C-S004,0.3555,,26.130537739495,energy_limited
a,C-S004,0.356,,25.90697773866081,energy_limited
a,C-S004,0.3565,,25.68189725683376,energy_limited
a,C-S004,0.357,,25.45527149649267,energy_limited
a,C-S004,0.3575,,25.227074896021847,energy_limited
a,C-S004,0.358,,24.997281094029674,energy_limited
a,C-S004,0.3585,,24.765862891434573,energy_limited
a,C-S004,0.359,,24.53279221114101,energy_limited
a,C-S004,0.3595,,24.298040055114644,energy_limited
a,C-S004,0.36,,24.061576458644947,energy_limited
a,C-S004,0.3605,,23.823370441563885,energy_limited
a,C-S004,0.361,,23.58338995616529,energy_limited
a,C-S004,0.3615,,23.341601831545095,energy_limited
a,C-S004,0.362,,23.09797171405298,energy_limited
a,C-S004,0.3625,,22.85246400351322,energy_limited
a,C-S004,0.363,,22.6050417848363,energy_limited
a,C-S004,0.3635,,22.35566675460297,energy_limited
a,C-S004,0.364,,22.104299142154833,energy_limited
a,C-S004,0.3645,,21.850897624674342,energy_limited
a,C-S004,0.365,,21.595419235676623,energy_limited
a,C-S004,0.3655,,21.337819266270706,energy_limited
a,C-S004,0.366,,21.07805115846917,energy_limited
a,C-S004,0.3665,,20.816066389740204,energy_limited
a,C-S004,0.367,,20.55181434789393,energy_limited
a,C-S004,0.3675,,20.285242195284777,energy_limited
a,C-S004,0.368,,20.016294721177037,energy_limited
a,C-S004,0.3685,,19.744914180973197,energy_limited
a,C-S004,0.369,,19.47104012082712,energy_limited
a,C-S004,0.3695,,19.194609185966545,energy_limited
a,C-S004,0.37,,18.91555491081152,energy_limited
a,C-S004,0.3705,,18.633807488704495,energy_limited
a,C-S004,0.371,,18.349293518746556,energy_limited
a,C-S004,0.3715,,18.061935726861243,energy_limited
a,C-S004,0.372,,17.771652657764303,energy_limited
a,C-S004,0.3725,,17.478358333996997,energy_limited
a,C-S004,0.373,,17.181961877558354,energy_limited
a,C-S004,0.3735,,16.882367088937112,energy_limited
a,C-S004,0.374,,16.579471977456038,energy_limited
a,C-S004,0.3745,,16.27316823578065,energy_limited
a,C-S004,0.375,,15.96334065015699,energy_limited
a,C-S004,0.3755,,15.649866436384492,energy_limited
a,C-S004,0.376,,15.332614489623417,energy_limited
a,C-S004,0.3765,,15.01144453379533,energy_limited
a,C-S004,0.377,,14.686206153443049,energy_limited
a,C-S004,0.3775,,14.356737687324486,energy_limited
a,C-S004,0.378,,14.022864958510532,energy_limited
a,C-S004,0.3785,,13.684399810087832,energy_limited
a,C-S004,0.379,,13.341138408354258,energy_limited
a,C-S004,0.3795,,12.992859266167375,energy_limited
a,C-S004,0.38,,12.639320927169722,energy_limited
a,C-S004,0.3805,,12.280259236052604,energy_limited
a,C-S004,0.381,,11.915384099507095,energy_limited
a,C-S004,0.3815,,11.544375615183949,energy_limited
a,C-S004,0.382,,11.166879409134346,energy_limited
a,C-S004,0.3825,,10.78250097187631,energy_limited
a,C-S004,0.383,,10.390798713509605,energy_limited
a,C-S004,0.3835,,9.991275360216937,energy_limited
a,C-S004,0.384,,9.5833671741159,energy_limited
a,C-S004,0.3845,,9.166430273725174,energy_limited
a,C-S004,0.385,,8.739723027450308,energy_limited
a,C-S004,0.3855,,8.302383027694997,energy_limited
a,C-S004,0.386,,7.853396425474571,energy_limited
a,C-S004,0.3865,,7.391556231126434,energy_limited
a,C-S004,0.387,,6.915404225014712,energy_limited
a,C-S004,0.3875,,6.423147710400679,energy_limited
a,C-S004,0.388,,5.912536119095503,energy_limited
