kind,distance_m,altitude_m,dem_row,dem_col,source_ref
terrain,7113.721747425271,301.84197998046875,666,495,镇龙乡及周边30米DEM.tif
terrain,7113.721747425271,298.89410400390625,666,494,镇龙乡及周边30米DEM.tif
terrain,7146.268977286082,298.89410400390625,666,494,镇龙乡及周边30米DEM.tif
terrain,7146.268977286082,302.8725280761719,666,493,镇龙乡及周边30米DEM.tif
terrain,7169.995443338749,302.8725280761719,666,493,镇龙乡及周边30米DEM.tif
terrain,7169.995443338749,305.1612854003906,665,493,镇龙乡及周边30米DEM.tif
terrain,7178.816207146894,305.1612854003906,665,493,镇龙乡及周边30米DEM.tif
terrain,7178.816207146894,307.4881896972656,665,492,镇龙乡及周边30米DEM.tif
terrain,7211.363437007705,307.4881896972656,665,492,镇龙乡及周边30米DEM.tif
terrain,7211.363437007705,306.70458984375,665,491,镇龙乡及周边30米DEM.tif
terrain,7233.52217546964,306.70458984375,665,491,镇龙乡及周边30米DEM.tif
terrain,7233.52217546964,309.9442443847656,664,491,镇龙乡及周边30米DEM.tif
terrain,7243.910666868516,309.9442443847656,664,491,镇龙乡及周边30米DEM.tif
terrain,7243.910666868516,308.51068115234375,664,490,镇龙乡及周边30米DEM.tif
terrain,7263.826967765937,308.51068115234375,664,490,镇龙乡及周边30米DEM.tif
track,0,127.7,,,results/q3.json:Q3-016:O01-S003
track,0,561.8041381835938,,,results/q3.json:Q3-016:O01-S003
track,7263.826967765937,561.8041381835938,,,results/q3.json:Q3-016:O01-S003
track,7263.826967765937,338.5,,,results/q3.json:Q3-016:O01-S003
terrain_max,,511.80413818359375,,,results/q3.json:Q3-016:terrain_max
